"","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"58179","MENDOZA AERO, AR",2017-06-03,NA,11.9,NA,5.4
"58180","MENDOZA AERO, AR",2017-06-04,NA,9.7,19.5,4.2
"58181","MENDOZA AERO, AR",2017-06-05,NA,10.4,NA,6
"58182","MENDOZA AERO, AR",2017-06-06,NA,7.3,NA,0.7
"58183","MENDOZA AERO, AR",2017-06-07,NA,7.3,16.2,0.5
"58184","MENDOZA AERO, AR",2017-06-08,0,9.2,15,1
"58185","MENDOZA AERO, AR",2017-06-09,NA,9.3,NA,0.7
"58186","MENDOZA AERO, AR",2017-06-10,NA,11.5,22.1,1.7
"58187","MENDOZA AERO, AR",2017-06-11,NA,11.7,22.5,3.4
"58188","MENDOZA AERO, AR",2017-06-12,NA,7.4,NA,0.7
"58189","MENDOZA AERO, AR",2017-06-13,NA,9.3,NA,1
"58190","MENDOZA AERO, AR",2017-06-14,NA,9.2,17.5,1.7
"58191","MENDOZA AERO, AR",2017-06-15,NA,10.3,NA,2.7
"58192","MENDOZA AERO, AR",2017-06-16,NA,13.1,NA,NA
"58193","MENDOZA AERO, AR",2017-06-17,NA,18,NA,4.4
"58194","MENDOZA AERO, AR",2017-06-18,NA,7.1,NA,NA
"58195","MENDOZA AERO, AR",2017-06-19,NA,3.8,NA,NA
"58196","MENDOZA AERO, AR",2017-06-20,NA,4.4,NA,NA
"58197","MENDOZA AERO, AR",2017-06-21,NA,5.5,NA,-2.7
"58198","MENDOZA AERO, AR",2017-06-22,NA,7.6,NA,-0.6
"58199","MENDOZA AERO, AR",2017-06-23,NA,10.9,17,2.4
"58200","MENDOZA AERO, AR",2017-06-24,NA,11.1,17.3,3.7
"58201","MENDOZA AERO, AR",2017-06-25,NA,11.8,NA,6.2
"58202","MENDOZA AERO, AR",2017-06-26,NA,11.4,18.2,6.6
"58203","MENDOZA AERO, AR",2017-06-27,0,10.4,14.1,9
"58204","MENDOZA AERO, AR",2017-06-28,1,7.4,NA,3.2
"58205","MENDOZA AERO, AR",2017-06-29,0,8.1,NA,1.6
"58206","MENDOZA AERO, AR",2017-06-30,NA,12.5,NA,1.2
"58207","MENDOZA AERO, AR",2017-07-01,NA,10.6,19.5,2.6
"58208","MENDOZA AERO, AR",2017-07-02,NA,9.6,18.5,NA
"58209","MENDOZA AERO, AR",2017-07-03,NA,10.2,17.4,1.4
"58210","MENDOZA AERO, AR",2017-07-04,0,12.7,17,5
"58211","MENDOZA AERO, AR",2017-07-05,7.9,8.8,NA,NA
"58212","MENDOZA AERO, AR",2017-07-06,0,10,NA,3.4
"58213","MENDOZA AERO, AR",2017-07-07,NA,9.9,17.2,4.6
"58214","MENDOZA AERO, AR",2017-07-08,0,6.9,14.5,NA
"58215","MENDOZA AERO, AR",2017-07-09,0,7.8,NA,1
"58216","MENDOZA AERO, AR",2017-07-10,NA,7,18,1.4
"58217","MENDOZA AERO, AR",2017-07-11,NA,7.6,NA,4.6
"58218","MENDOZA AERO, AR",2017-07-12,NA,7.8,NA,3.9
"58219","MENDOZA AERO, AR",2017-07-13,NA,10.1,NA,3.6
"58220","MENDOZA AERO, AR",2017-07-14,NA,12.1,NA,4.4
"58221","MENDOZA AERO, AR",2017-07-15,NA,9.1,18,NA
"58222","MENDOZA AERO, AR",2017-07-16,0.5,2.9,11,-0.3
"58223","MENDOZA AERO, AR",2017-07-17,0,2.3,NA,-4.9
"58224","MENDOZA AERO, AR",2017-07-18,NA,5.4,NA,-2.9
"58225","MENDOZA AERO, AR",2017-07-19,NA,7.4,NA,-1.6
"58226","MENDOZA AERO, AR",2017-07-20,NA,10.7,NA,0.4
"58227","MENDOZA AERO, AR",2017-07-21,NA,11.9,24.4,2.2
"58228","MENDOZA AERO, AR",2017-07-22,NA,10.3,20.5,1.9
"58229","MENDOZA AERO, AR",2017-07-23,NA,11.7,19.3,2.4
"58230","MENDOZA AERO, AR",2017-07-24,NA,12.6,19.8,5.2
"58231","MENDOZA AERO, AR",2017-07-25,NA,9.3,17.6,2
"58232","MENDOZA AERO, AR",2017-07-26,NA,11.1,NA,1.8
"58233","MENDOZA AERO, AR",2017-07-27,NA,11.2,NA,NA
"58234","MENDOZA AERO, AR",2017-07-28,NA,13.6,21,4.8
"58235","MENDOZA AERO, AR",2017-07-29,0.3,13.8,21.7,7.7
"58236","MENDOZA AERO, AR",2017-07-30,0,8.9,14.6,NA
"58237","MENDOZA AERO, AR",2017-07-31,NA,6.9,NA,2
"58238","MENDOZA AERO, AR",2017-08-01,NA,7.6,NA,1.7
"58239","MENDOZA AERO, AR",2017-08-02,NA,9.5,NA,0.8
"58240","MENDOZA AERO, AR",2017-08-03,NA,11.3,NA,1.2
"58241","MENDOZA AERO, AR",2017-08-04,NA,11.3,20,4.6
"58242","MENDOZA AERO, AR",2017-08-05,NA,11.4,NA,2.4
"58243","MENDOZA AERO, AR",2017-08-06,NA,14.4,NA,4.4
"58244","MENDOZA AERO, AR",2017-08-07,NA,13.8,22.5,6.1
"58245","MENDOZA AERO, AR",2017-08-08,NA,12,19,8.4
"58246","MENDOZA AERO, AR",2017-08-09,NA,13.2,NA,10.2
"58247","MENDOZA AERO, AR",2017-08-10,NA,13.1,NA,11.7
"58248","MENDOZA AERO, AR",2017-08-11,NA,10.2,15.1,7.2
"58249","MENDOZA AERO, AR",2017-08-12,5.1,9.4,14.5,5.7
"58250","MENDOZA AERO, AR",2017-08-13,0,8.5,NA,NA
"58251","MENDOZA AERO, AR",2017-08-14,NA,12.2,NA,1.8
"58252","MENDOZA AERO, AR",2017-08-15,NA,11.9,22,3.2
"58253","MENDOZA AERO, AR",2017-08-16,NA,13.3,22,4.1
"58254","MENDOZA AERO, AR",2017-08-17,NA,13.8,NA,5.7
"58255","MENDOZA AERO, AR",2017-08-18,NA,14.7,NA,5.7
"58256","MENDOZA AERO, AR",2017-08-19,NA,15.7,24.5,6.2
"58257","MENDOZA AERO, AR",2017-08-20,NA,12.5,20.5,5.4
"58258","MENDOZA AERO, AR",2017-08-21,NA,12,NA,4
"58259","MENDOZA AERO, AR",2017-08-22,NA,13.3,21.7,5.2
"58260","MENDOZA AERO, AR",2017-08-23,NA,12.3,21.4,7.3
"58261","MENDOZA AERO, AR",2017-08-24,NA,11.4,NA,2.6
"58262","MENDOZA AERO, AR",2017-08-25,NA,15.1,23.5,4.2
"58263","MENDOZA AERO, AR",2017-08-26,NA,11.7,19,4.3
"58264","MENDOZA AERO, AR",2017-08-27,NA,12.8,NA,4.7
"58265","MENDOZA AERO, AR",2017-08-28,NA,12.7,21.4,5.6
"58266","MENDOZA AERO, AR",2017-08-29,0.3,7.4,14.5,NA
"58267","MENDOZA AERO, AR",2017-08-30,0,8.5,NA,1.9
"58268","MENDOZA AERO, AR",2017-08-31,NA,11.6,NA,2.4
"58269","MENDOZA AERO, AR",2017-09-01,NA,13.8,NA,4
"58270","MENDOZA AERO, AR",2017-09-02,NA,15.2,25.7,6
"58271","MENDOZA AERO, AR",2017-09-03,NA,10.7,17.8,4.4
"58272","MENDOZA AERO, AR",2017-09-04,NA,12,NA,6.7
"58273","MENDOZA AERO, AR",2017-09-05,NA,11.4,NA,NA
"58274","MENDOZA AERO, AR",2017-09-06,NA,13.2,NA,6
"58275","MENDOZA AERO, AR",2017-09-07,NA,15.2,NA,7.2
"58276","MENDOZA AERO, AR",2017-09-08,NA,15.4,NA,NA
"58277","MENDOZA AERO, AR",2017-09-09,0.3,10.8,23.1,NA
"58278","MENDOZA AERO, AR",2017-09-10,0,9.1,NA,NA
"58279","MENDOZA AERO, AR",2017-09-11,0,10.4,NA,NA
"58280","MENDOZA AERO, AR",2017-09-12,NA,14.4,NA,6.8
"58281","MENDOZA AERO, AR",2017-09-13,NA,15.5,NA,5.6
"58282","MENDOZA AERO, AR",2017-09-14,NA,15.8,24.6,8.8
"58283","MENDOZA AERO, AR",2017-09-15,0.8,12.8,21.4,8.7
"58284","MENDOZA AERO, AR",2017-09-16,0,12.1,NA,NA
"58285","MENDOZA AERO, AR",2017-09-17,NA,14.9,NA,NA
"58286","MENDOZA AERO, AR",2017-09-18,NA,17.2,NA,NA
"58287","MENDOZA AERO, AR",2017-09-19,NA,19.7,NA,10.5
"58288","MENDOZA AERO, AR",2017-09-20,NA,16.5,30.7,NA
"58289","MENDOZA AERO, AR",2017-09-21,NA,14,NA,6
"58290","MENDOZA AERO, AR",2017-09-22,NA,16.6,NA,7
"58291","MENDOZA AERO, AR",2017-09-23,NA,18.8,NA,10.8
"58292","MENDOZA AERO, AR",2017-09-24,NA,19.2,27.5,11.8
"58293","MENDOZA AERO, AR",2017-09-25,NA,20.3,27.6,14.3
"58294","MENDOZA AERO, AR",2017-09-26,NA,15.2,24.7,NA
"58295","MENDOZA AERO, AR",2017-09-27,0,9.7,14.4,6.8
"58296","MENDOZA AERO, AR",2017-09-28,NA,11.3,NA,8.3
"58297","MENDOZA AERO, AR",2017-09-29,NA,14.4,NA,6.1
"58298","MENDOZA AERO, AR",2017-09-30,NA,17.2,24.5,9.7
"58299","MENDOZA AERO, AR",2017-10-01,NA,14.4,NA,7.4
"58300","MENDOZA AERO, AR",2017-10-02,NA,15.3,NA,5
"58301","MENDOZA AERO, AR",2017-10-03,NA,18.2,NA,9.6
"58302","MENDOZA AERO, AR",2017-10-04,NA,25.6,NA,14.2
"58303","MENDOZA AERO, AR",2017-10-05,NA,19.8,31,9.8
"58304","MENDOZA AERO, AR",2017-10-06,NA,19.6,26.3,13.7
"58305","MENDOZA AERO, AR",2017-10-07,NA,18.4,NA,9
"58306","MENDOZA AERO, AR",2017-10-08,NA,18.1,NA,11.3
"58307","MENDOZA AERO, AR",2017-10-09,NA,16.1,NA,NA
"58308","MENDOZA AERO, AR",2017-10-10,NA,17.4,24.6,11.8
"58309","MENDOZA AERO, AR",2017-10-11,0,11.1,17.4,NA
"58310","MENDOZA AERO, AR",2017-10-12,5.1,8.6,NA,NA
"58311","MENDOZA AERO, AR",2017-10-13,0,11.4,NA,2.7
"58312","MENDOZA AERO, AR",2017-10-14,NA,16.6,NA,6.7
"58313","MENDOZA AERO, AR",2017-10-15,NA,18.7,NA,8.7
"58314","MENDOZA AERO, AR",2017-10-16,NA,21.7,NA,10.7
"58315","MENDOZA AERO, AR",2017-10-17,NA,25.1,33.4,15.4
"58316","MENDOZA AERO, AR",2017-10-18,NA,22.8,31,17
"58317","MENDOZA AERO, AR",2017-10-19,NA,17.7,27.5,8.7
"58318","MENDOZA AERO, AR",2017-10-20,NA,19.1,25.7,12.2
"58319","MENDOZA AERO, AR",2017-10-21,NA,16.1,25.6,7.7
"58320","MENDOZA AERO, AR",2017-10-22,NA,16.6,NA,9.5
"58321","MENDOZA AERO, AR",2017-10-23,NA,19.8,NA,11.6
"58322","MENDOZA AERO, AR",2017-10-24,NA,21.6,29.5,13.7
"58323","MENDOZA AERO, AR",2017-10-25,NA,22.9,NA,15.1
"58324","MENDOZA AERO, AR",2017-10-26,NA,22.7,29.3,NA
"58325","MENDOZA AERO, AR",2017-10-27,NA,21.1,27.7,15.4
"58326","MENDOZA AERO, AR",2017-10-28,NA,21.6,NA,11.2
"58327","MENDOZA AERO, AR",2017-10-29,NA,18.8,33.1,11.7
"58328","MENDOZA AERO, AR",2017-10-30,NA,18.8,NA,10.4
"58329","MENDOZA AERO, AR",2017-10-31,NA,19.7,NA,11.8
"58330","MENDOZA AERO, AR",2017-11-01,NA,21.4,28.5,13
"58331","MENDOZA AERO, AR",2017-11-02,NA,20.1,28,16.8
"58332","MENDOZA AERO, AR",2017-11-03,NA,16.8,24.4,NA
"58333","MENDOZA AERO, AR",2017-11-04,NA,18.4,NA,11
"58334","MENDOZA AERO, AR",2017-11-05,NA,21.4,NA,13.7
"58335","MENDOZA AERO, AR",2017-11-06,NA,22.2,29.7,17.6
"58336","MENDOZA AERO, AR",2017-11-07,18,19.3,27.5,13.4
"58337","MENDOZA AERO, AR",2017-11-08,0,18.9,23.5,15.2
"58338","MENDOZA AERO, AR",2017-11-09,0,20.8,NA,14.9
"58339","MENDOZA AERO, AR",2017-11-10,0,21.3,29.2,14.5
"58340","MENDOZA AERO, AR",2017-11-11,NA,24.7,NA,NA
"58341","MENDOZA AERO, AR",2017-11-12,NA,26.6,NA,18
"58342","MENDOZA AERO, AR",2017-11-13,NA,28.8,36.5,21.7
"58343","MENDOZA AERO, AR",2017-11-14,NA,29.3,36.5,23
"58344","MENDOZA AERO, AR",2017-11-15,NA,24.5,34.5,21.2
"58345","MENDOZA AERO, AR",2017-11-16,NA,19.3,NA,10.4
"58346","MENDOZA AERO, AR",2017-11-17,NA,20.9,27.7,12.8
"58347","MENDOZA AERO, AR",2017-11-18,NA,18.9,27.4,10.2
"58348","MENDOZA AERO, AR",2017-11-19,NA,21.8,NA,14.5
"58349","MENDOZA AERO, AR",2017-11-20,NA,22.3,NA,16.2
"58350","MENDOZA AERO, AR",2017-11-21,NA,20.8,NA,10.5
"58351","MENDOZA AERO, AR",2017-11-22,NA,23.3,NA,13.6
"58352","MENDOZA AERO, AR",2017-11-23,NA,26.1,33.2,18
"58353","MENDOZA AERO, AR",2017-11-24,NA,22.2,NA,14.9
"58354","MENDOZA AERO, AR",2017-11-25,NA,22.9,NA,15.1
"58355","MENDOZA AERO, AR",2017-11-26,NA,27.1,NA,NA
"58356","MENDOZA AERO, AR",2017-11-27,NA,24.7,32.2,18.2
"58357","MENDOZA AERO, AR",2017-11-28,0,22.6,NA,15
"58358","MENDOZA AERO, AR",2017-11-29,NA,26.1,NA,19.8
"58359","MENDOZA AERO, AR",2017-11-30,0,26.4,NA,19
"58360","MENDOZA AERO, AR",2017-12-01,NA,22.6,30.4,NA
"58361","MENDOZA AERO, AR",2017-12-02,5.1,18.1,24.2,NA
"58362","MENDOZA AERO, AR",2017-12-03,21.1,18.2,NA,14.5
"58363","MENDOZA AERO, AR",2017-12-04,3,16.8,23.8,14
"58364","MENDOZA AERO, AR",2017-12-05,10.9,19.6,NA,14.8
"58365","MENDOZA AERO, AR",2017-12-06,0,22.6,NA,16.7
"58366","MENDOZA AERO, AR",2017-12-07,0.5,25.6,NA,18
"58367","MENDOZA AERO, AR",2017-12-08,0,26.2,33.3,20.6
"58368","MENDOZA AERO, AR",2017-12-09,NA,25.6,NA,19.6
"58369","MENDOZA AERO, AR",2017-12-10,NA,26.8,NA,18.8
"58370","MENDOZA AERO, AR",2017-12-11,NA,26.2,34,NA
"58371","MENDOZA AERO, AR",2017-12-12,0,26.8,NA,19.6
"58372","MENDOZA AERO, AR",2017-12-13,1,23.7,33.5,19.6
"58373","MENDOZA AERO, AR",2017-12-14,0,25.8,NA,17.7
"58374","MENDOZA AERO, AR",2017-12-15,NA,27.6,NA,21.7
"58375","MENDOZA AERO, AR",2017-12-16,NA,30.3,NA,21.1
"58376","MENDOZA AERO, AR",2017-12-17,NA,22.4,39,14.6
"58377","MENDOZA AERO, AR",2017-12-18,NA,22,NA,NA
"58378","MENDOZA AERO, AR",2017-12-19,NA,26.3,NA,18.7
"58379","MENDOZA AERO, AR",2017-12-20,NA,28.9,NA,21.2
"58380","MENDOZA AERO, AR",2017-12-21,NA,27.6,37.7,23
"58381","MENDOZA AERO, AR",2017-12-22,NA,27.6,NA,21
"58382","MENDOZA AERO, AR",2017-12-23,0,22.6,35,16.8
"58383","MENDOZA AERO, AR",2017-12-24,NA,22.6,NA,NA
"58384","MENDOZA AERO, AR",2017-12-25,NA,27.3,NA,19.2
"58385","MENDOZA AERO, AR",2017-12-26,NA,28.5,36,NA
"58386","MENDOZA AERO, AR",2017-12-27,4.1,25.6,33.5,18.7
"58387","MENDOZA AERO, AR",2017-12-28,0,28.6,NA,19.4
"58388","MENDOZA AERO, AR",2017-12-29,NA,30.8,NA,22.2
"58389","MENDOZA AERO, AR",2017-12-30,NA,30.3,39.8,25.3
"58390","MENDOZA AERO, AR",2017-12-31,NA,26.2,34.9,22.6
"58391","MENDOZA AERO, AR",2018-01-01,NA,24.1,31.3,18.5
"58392","MENDOZA AERO, AR",2018-01-02,NA,26.2,31,19.4
"58393","MENDOZA AERO, AR",2018-01-03,NA,27.4,NA,20.7
"58394","MENDOZA AERO, AR",2018-01-04,NA,29.4,NA,NA
"58395","MENDOZA AERO, AR",2018-01-05,NA,26.1,37.8,21
"58396","MENDOZA AERO, AR",2018-01-06,NA,24.2,29.5,NA
"58397","MENDOZA AERO, AR",2018-01-07,NA,25.4,NA,17.4
"58398","MENDOZA AERO, AR",2018-01-08,NA,28.4,35.1,20.4
"58399","MENDOZA AERO, AR",2018-01-09,20.1,26.2,34,18.2
"58400","MENDOZA AERO, AR",2018-01-10,0,28.8,NA,NA
"58401","MENDOZA AERO, AR",2018-01-11,2,28.6,NA,21
"58402","MENDOZA AERO, AR",2018-01-12,0,28.2,36.5,19.8
"58403","MENDOZA AERO, AR",2018-01-13,10.9,22.6,35.6,17.6
"58404","MENDOZA AERO, AR",2018-01-14,0,21.2,NA,NA
"58405","MENDOZA AERO, AR",2018-01-15,NA,24.1,NA,18.3
"58406","MENDOZA AERO, AR",2018-01-16,7.1,21.9,31.5,16
"58407","MENDOZA AERO, AR",2018-01-17,0,24.1,NA,16.8
"58408","MENDOZA AERO, AR",2018-01-18,NA,26.1,NA,20
"58409","MENDOZA AERO, AR",2018-01-19,NA,26.4,NA,16
"58410","MENDOZA AERO, AR",2018-01-20,NA,26.8,34.6,17.7
"58411","MENDOZA AERO, AR",2018-01-21,7.1,25.9,34,18.7
"58412","MENDOZA AERO, AR",2018-01-22,0,25.2,32.4,16.8
"58413","MENDOZA AERO, AR",2018-01-23,NA,26.1,NA,18.4
"58414","MENDOZA AERO, AR",2018-01-24,0.3,25.4,34.6,19.9
"58415","MENDOZA AERO, AR",2018-01-25,0,23.9,NA,19.7
"58416","MENDOZA AERO, AR",2018-01-26,NA,24.9,NA,19.8
"58417","MENDOZA AERO, AR",2018-01-27,NA,24.9,32.4,NA
"58418","MENDOZA AERO, AR",2018-01-28,NA,26.7,NA,20.4
"58419","MENDOZA AERO, AR",2018-01-29,NA,27.6,NA,19.8
"58420","MENDOZA AERO, AR",2018-01-30,NA,27.1,35.5,20.4
"58421","MENDOZA AERO, AR",2018-01-31,0,25.4,33.3,21.4
"58422","MENDOZA AERO, AR",2018-02-01,NA,26.9,NA,21.4
"58423","MENDOZA AERO, AR",2018-02-02,4.1,28.1,NA,22.4
"58424","MENDOZA AERO, AR",2018-02-03,0,30,NA,22.4
"58425","MENDOZA AERO, AR",2018-02-04,NA,30.4,38.3,25
"58426","MENDOZA AERO, AR",2018-02-05,NA,31.2,NA,23.7
"58427","MENDOZA AERO, AR",2018-02-06,NA,32.4,NA,24.9
"58428","MENDOZA AERO, AR",2018-02-07,NA,28.6,40.5,21.5
"58429","MENDOZA AERO, AR",2018-02-08,NA,29.2,NA,23.8
"58430","MENDOZA AERO, AR",2018-02-09,NA,26.4,35.6,22
"58431","MENDOZA AERO, AR",2018-02-10,NA,21.9,28.8,17.4
"58432","MENDOZA AERO, AR",2018-02-11,NA,20.1,27.4,17.8
"58433","MENDOZA AERO, AR",2018-02-12,NA,18.8,NA,10.2
"58434","MENDOZA AERO, AR",2018-02-13,NA,22.8,NA,14.8
"58435","MENDOZA AERO, AR",2018-02-14,NA,25.4,NA,18.2
"58436","MENDOZA AERO, AR",2018-02-15,NA,27.2,33.2,21.2
"58437","MENDOZA AERO, AR",2018-02-16,NA,28.4,NA,23.4
"58438","MENDOZA AERO, AR",2018-02-17,NA,28.4,34.2,21.6
"58439","MENDOZA AERO, AR",2018-02-18,NA,27.6,35,19.8
"58440","MENDOZA AERO, AR",2018-02-19,NA,25.7,34,19.8
"58441","MENDOZA AERO, AR",2018-02-20,NA,23.9,30.7,NA
"58442","MENDOZA AERO, AR",2018-02-21,NA,22.8,NA,15.4
"58443","MENDOZA AERO, AR",2018-02-22,NA,25.6,NA,17.7
"58444","MENDOZA AERO, AR",2018-02-23,NA,23.9,32.8,NA
"58445","MENDOZA AERO, AR",2018-02-24,23.1,17.5,28.5,NA
"58446","MENDOZA AERO, AR",2018-02-25,0,19.9,NA,13
"58447","MENDOZA AERO, AR",2018-02-26,NA,23.2,NA,15.7
"58448","MENDOZA AERO, AR",2018-02-27,23.1,22.5,31.8,NA
"58449","MENDOZA AERO, AR",2018-02-28,0.8,20.2,27.9,15.9
"58450","MENDOZA AERO, AR",2018-03-01,0,22.8,NA,15
"58451","MENDOZA AERO, AR",2018-03-02,NA,25.2,NA,16.9
"58452","MENDOZA AERO, AR",2018-03-03,NA,26.6,NA,17.9
"58453","MENDOZA AERO, AR",2018-03-04,NA,26.5,35.2,NA
"58454","MENDOZA AERO, AR",2018-03-05,0.3,23.7,31.8,18.8
"58455","MENDOZA AERO, AR",2018-03-06,0,22.1,NA,15
"58456","MENDOZA AERO, AR",2018-03-07,NA,23.7,NA,16.2
"58457","MENDOZA AERO, AR",2018-03-08,NA,25.1,32.3,18.2
"58458","MENDOZA AERO, AR",2018-03-09,NA,26,NA,18
"58459","MENDOZA AERO, AR",2018-03-10,NA,23.9,35.5,18.7
"58460","MENDOZA AERO, AR",2018-03-11,NA,19.9,27,13.9
"58461","MENDOZA AERO, AR",2018-03-12,NA,20.8,NA,13.2
"58462","MENDOZA AERO, AR",2018-03-13,NA,20.3,30.3,NA
"58463","MENDOZA AERO, AR",2018-03-14,NA,20.5,NA,10.7
"58464","MENDOZA AERO, AR",2018-03-15,NA,19.2,30.2,11.5
"58465","MENDOZA AERO, AR",2018-03-16,NA,20.3,NA,11.2
"58466","MENDOZA AERO, AR",2018-03-17,NA,22.6,31.2,14.4
"58467","MENDOZA AERO, AR",2018-03-18,NA,18.9,31,12.7
"58468","MENDOZA AERO, AR",2018-03-19,NA,18.6,NA,10
"58469","MENDOZA AERO, AR",2018-03-20,NA,18.9,27.7,14
"58470","MENDOZA AERO, AR",2018-03-21,NA,17.1,NA,8.7
"58471","MENDOZA AERO, AR",2018-03-22,NA,20.4,NA,10.6
"58472","MENDOZA AERO, AR",2018-03-23,NA,22.5,NA,12.3
"58473","MENDOZA AERO, AR",2018-03-24,NA,20.8,31.9,NA
"58474","MENDOZA AERO, AR",2018-03-25,NA,14.7,23.4,6
"58475","MENDOZA AERO, AR",2018-03-26,NA,16.3,23.2,10
"58476","MENDOZA AERO, AR",2018-03-27,NA,18.2,NA,9.5
"58477","MENDOZA AERO, AR",2018-03-28,NA,20.9,NA,10.8
"58478","MENDOZA AERO, AR",2018-03-29,NA,22.4,NA,NA
"58479","MENDOZA AERO, AR",2018-03-30,NA,23,31,14.2
"58480","MENDOZA AERO, AR",2018-03-31,NA,23.4,31.7,NA
"58481","MENDOZA AERO, AR",2018-04-01,0.5,22,31,16.7
"58482","MENDOZA AERO, AR",2018-04-02,18,20.1,26.8,15.4
"58483","MENDOZA AERO, AR",2018-04-03,0,21.3,NA,14
"58484","MENDOZA AERO, AR",2018-04-04,NA,22.8,NA,14.6
"58485","MENDOZA AERO, AR",2018-04-05,NA,21.3,32.5,16.4
"58486","MENDOZA AERO, AR",2018-04-06,NA,16.7,25.1,11.7
"58487","MENDOZA AERO, AR",2018-04-07,NA,14.8,20.7,9.7
"58488","MENDOZA AERO, AR",2018-04-08,NA,17,NA,10.4
"58489","MENDOZA AERO, AR",2018-04-09,NA,19.9,NA,11.6
"58490","MENDOZA AERO, AR",2018-04-10,NA,21.6,29.2,14.2
"58491","MENDOZA AERO, AR",2018-04-11,NA,23.9,NA,16.8
"58492","MENDOZA AERO, AR",2018-04-12,NA,14.4,NA,10.6
"58493","MENDOZA AERO, AR",2018-04-13,NA,14.3,NA,7.6
"58494","MENDOZA AERO, AR",2018-04-14,NA,15.1,NA,6.9
"58495","MENDOZA AERO, AR",2018-04-15,NA,16.3,NA,8
"58496","MENDOZA AERO, AR",2018-04-16,NA,17.6,25.5,9.9
"58497","MENDOZA AERO, AR",2018-04-17,NA,18.1,25.7,11.2
"58498","MENDOZA AERO, AR",2018-04-18,NA,17.6,23,13.6
"58499","MENDOZA AERO, AR",2018-04-19,NA,20.7,NA,13.7
"58500","MENDOZA AERO, AR",2018-04-20,NA,21.8,NA,13.4
"58501","MENDOZA AERO, AR",2018-04-21,NA,22.8,NA,14.7
"58502","MENDOZA AERO, AR",2018-04-22,NA,23.2,NA,16
"58503","MENDOZA AERO, AR",2018-04-23,NA,20.2,29,16.7
"58504","MENDOZA AERO, AR",2018-04-24,NA,16.3,23.5,10.8
"58505","MENDOZA AERO, AR",2018-04-25,NA,18.6,NA,13.7
"58506","MENDOZA AERO, AR",2018-04-26,NA,19.8,NA,13.6
"58507","MENDOZA AERO, AR",2018-04-27,NA,18.3,28.4,14.6
"58508","MENDOZA AERO, AR",2018-04-28,NA,15.8,21,12
"58509","MENDOZA AERO, AR",2018-04-29,NA,14.3,NA,7
"58510","MENDOZA AERO, AR",2018-04-30,NA,16.5,21.5,7.6
"58511","MENDOZA AERO, AR",2018-05-01,NA,12.9,20.5,NA
"58512","MENDOZA AERO, AR",2018-05-02,NA,14.1,NA,7.2
"58513","MENDOZA AERO, AR",2018-05-03,NA,15.5,NA,9
"58514","MENDOZA AERO, AR",2018-05-04,NA,15.2,22.8,11.8
"58515","MENDOZA AERO, AR",2018-05-05,0,13.8,18.7,NA
"58516","MENDOZA AERO, AR",2018-05-06,NA,15.3,NA,12
"58517","MENDOZA AERO, AR",2018-05-07,0.5,16.3,NA,13.4
"58518","MENDOZA AERO, AR",2018-05-08,0,16.2,20.4,14.2
"58519","MENDOZA AERO, AR",2018-05-09,0.5,15.6,NA,13
"58520","MENDOZA AERO, AR",2018-05-10,5.1,16.4,NA,NA
"58521","MENDOZA AERO, AR",2018-05-11,0,15.5,NA,9.8
"58522","MENDOZA AERO, AR",2018-05-12,NA,14.8,22.8,7.2
"58523","MENDOZA AERO, AR",2018-05-13,NA,14.7,NA,7.4
"58524","MENDOZA AERO, AR",2018-05-14,NA,15.1,23.4,8.4
"58525","MENDOZA AERO, AR",2018-05-15,NA,14.8,21.5,9.2
"58526","MENDOZA AERO, AR",2018-05-16,NA,12.7,NA,10
"58527","MENDOZA AERO, AR",2018-05-17,NA,11.3,NA,4.6
"58528","MENDOZA AERO, AR",2018-05-18,NA,13.6,NA,5.2
"58529","MENDOZA AERO, AR",2018-05-19,NA,11.6,19.6,4.9
"58530","MENDOZA AERO, AR",2018-05-20,NA,11.7,NA,4.4
"58531","MENDOZA AERO, AR",2018-05-21,NA,13.6,20.5,5.6
"58532","MENDOZA AERO, AR",2018-05-22,NA,11.9,NA,5.2
"58533","MENDOZA AERO, AR",2018-05-23,NA,11.9,20.6,4
"58534","MENDOZA AERO, AR",2018-05-24,0,12.4,20,4.2
"58535","MENDOZA AERO, AR",2018-05-25,NA,12.6,NA,4.7
"58536","MENDOZA AERO, AR",2018-05-26,NA,11.6,20.5,4.1
"58537","MENDOZA AERO, AR",2018-05-27,NA,13.6,19.3,6
"58538","MENDOZA AERO, AR",2018-05-28,NA,12.3,NA,5.5
"58539","MENDOZA AERO, AR",2018-05-29,NA,13.9,23,7.6
"58540","MENDOZA AERO, AR",2018-05-30,NA,11.7,18.8,9.8
"58541","MENDOZA AERO, AR",2018-05-31,NA,7.8,12.6,NA
"58542","MENDOZA AERO, AR",2018-06-01,0.3,5.2,NA,2.7
"58543","MENDOZA AERO, AR",2018-06-02,0,6.4,8.8,4
"58544","MENDOZA AERO, AR",2018-06-03,NA,5.9,8.3,5
"58545","MENDOZA AERO, AR",2018-06-04,0,5.6,NA,0.4
"58546","MENDOZA AERO, AR",2018-06-05,NA,6.2,NA,-1.2
"58547","MENDOZA AERO, AR",2018-06-06,NA,8.7,NA,0.2
"58548","MENDOZA AERO, AR",2018-06-07,NA,8.8,17.5,0.8
